0.000000	0.000000
0.010000	3.007588
0.020000	3.007531
0.030000	3.007474
0.040000	3.007416
0.050000	3.007358
0.060000	3.007301
0.070000	3.007242
0.080000	3.007184
0.090000	3.007125
0.100000	3.007065
0.110000	3.007005
0.120000	3.006944
0.130000	3.006883
0.140000	3.006821
0.150000	3.006758
0.160000	3.006694
0.170000	3.006629
0.180000	3.006563
0.190000	3.006496
0.200000	3.006428
0.210000	3.006359
0.220000	3.006288
0.230000	3.006216
0.240000	3.006142
0.250000	3.006066
0.260000	3.005989
0.270000	3.005910
0.280000	3.005828
0.290000	3.005745
0.300000	3.005659
0.310000	3.005570
0.320000	3.005479
0.330000	3.005385
0.340000	3.005288
0.350000	3.005188
0.360000	3.005083
0.370000	3.004976
0.380000	3.004864
0.390000	3.004747
0.400000	3.004626
0.410000	3.004500
0.420000	3.004368
0.430000	3.004230
0.440000	3.004085
0.450000	3.003934
0.460000	3.003775
0.470000	3.003607
0.480000	3.003430
0.490000	3.003244
0.500000	3.003046
0.510000	3.002836
0.520000	3.002613
0.530000	3.002375
0.540000	3.002120
0.550000	3.001848
0.560000	3.001554
0.570000	3.001238
0.580000	3.000896
0.590000	3.000524
0.600000	3.000119
0.610000	2.999675
0.620000	2.999187
0.630000	2.998647
0.640000	2.998046
0.650000	2.997373
0.660000	2.996614
0.670000	2.995752
0.680000	2.994763
0.690000	2.993616
0.700000	2.992271
0.710000	2.990670
0.720000	2.988732
0.730000	2.986337
0.740000	2.983302
0.750000	2.979328
0.760000	2.973898
0.770000	2.966031
0.780000	2.953607
0.790000	2.931044
0.800000	2.877331
0.810000	2.582485
0.820000	3.357222
0.830000	3.131879
0.840000	3.083579
0.850000	3.062503
0.860000	3.050692
0.870000	3.043135
0.880000	3.037885
0.890000	3.034023
0.900000	3.031064
0.910000	3.028723
0.920000	3.026825
0.930000	3.025254
0.940000	3.023933
0.950000	3.022806
0.960000	3.021833
0.970000	3.020985
0.980000	3.020238
0.990000	3.019576
1.000000	3.018985
1.010000	3.018454
1.020000	3.017974
1.030000	3.017538
1.040000	3.017140
1.050000	3.016776
1.060000	3.016441
1.070000	3.016131
1.080000	3.015845
1.090000	3.015579
1.100000	3.015332
1.110000	3.015101
1.120000	3.014885
1.130000	3.014682
1.140000	3.014491
1.150000	3.014312
1.160000	3.014142
1.170000	3.013982
1.180000	3.013831
1.190000	3.013687
1.200000	3.013551
1.210000	3.013421
1.220000	3.013298
1.230000	3.013180
1.240000	3.013068
1.250000	3.012961
1.260000	3.012858
1.270000	3.012760
1.280000	3.012666
1.290000	3.012575
1.300000	3.012488
1.310000	3.012405
1.320000	3.012325
1.330000	3.012247
1.340000	3.012173
1.350000	3.012101
1.360000	3.012032
1.370000	3.011965
1.380000	3.011900
1.390000	3.011838
1.400000	3.011777
1.410000	3.011719
1.420000	3.011662
1.430000	3.011607
1.440000	3.011554
1.450000	3.011503
1.460000	3.011452
1.470000	3.011404
1.480000	3.011356
1.490000	3.011310
1.500000	3.011266
1.510000	3.011222
1.520000	3.011180
1.530000	3.011139
1.540000	3.011099
1.550000	3.011059
1.560000	3.011021
1.570000	3.010984
1.580000	3.010948
1.590000	3.010912
1.600000	3.010878
1.610000	3.010844
1.620000	3.010811
1.630000	3.010779
1.640000	3.010748
1.650000	3.010717
1.660000	3.010687
1.670000	3.010657
1.680000	3.010629
1.690000	3.010600
1.700000	3.010573
1.710000	3.010546
1.720000	3.010519
1.730000	3.010493
1.740000	3.010468
1.750000	3.010443
1.760000	3.010419
1.770000	3.010395
1.780000	3.010371
1.790000	3.010348
1.800000	3.010326
1.810000	3.010303
1.820000	3.010282
1.830000	3.010260
1.840000	3.010239
1.850000	3.010219
1.860000	3.010198
1.870000	3.010178
1.880000	3.010159
1.890000	3.010140
1.900000	3.010121
1.910000	3.010102
1.920000	3.010084
1.930000	3.010066
1.940000	3.010048
1.950000	3.010031
1.960000	3.010014
1.970000	3.009997
1.980000	3.009980
1.990000	3.009964
2.000000	0.000000
