0.000000	0.000000
0.010000	-0.009800
0.020000	-0.019200
0.030000	-0.028199
0.040000	-0.036797
0.050000	-0.044994
0.060000	-0.052787
0.070000	-0.060175
0.080000	-0.067158
0.090000	-0.073732
0.100000	-0.079896
0.110000	-0.085647
0.120000	-0.090982
0.130000	-0.095898
0.140000	-0.100392
0.150000	-0.104460
0.160000	-0.108098
0.170000	-0.111301
0.180000	-0.114065
0.190000	-0.116385
0.200000	-0.118254
0.210000	-0.119668
0.220000	-0.120620
0.230000	-0.121103
0.240000	-0.121111
0.250000	-0.120636
0.260000	-0.119670
0.270000	-0.118205
0.280000	-0.116232
0.290000	-0.113742
0.300000	-0.110726
0.310000	-0.107174
0.320000	-0.103074
0.330000	-0.098417
0.340000	-0.093190
0.350000	-0.087382
0.360000	-0.080980
0.370000	-0.073970
0.380000	-0.066340
0.390000	-0.058075
0.400000	-0.049161
0.410000	-0.039582
0.420000	-0.029322
0.430000	-0.018364
0.440000	-0.006692
0.450000	0.005712
0.460000	0.018867
0.470000	0.032791
0.480000	0.047506
0.490000	0.063030
0.500000	0.079385
0.510000	0.096593
0.520000	0.114676
0.530000	0.133659
0.540000	0.153564
0.550000	0.174417
0.560000	0.196243
0.570000	0.219069
0.580000	0.242922
0.590000	0.267830
0.600000	0.293822
0.610000	0.320927
0.620000	0.349176
0.630000	0.378601
0.640000	0.409234
0.650000	0.441108
0.660000	0.474256
0.670000	0.508715
0.680000	0.544520
0.690000	0.581708
0.700000	0.620317
0.710000	0.660385
0.720000	0.701953
0.730000	0.745060
0.740000	0.789749
0.750000	0.836063
0.760000	0.884044
0.770000	0.933738
0.780000	0.985190
0.790000	1.038448
0.800000	1.093557
0.810000	1.150568
0.820000	1.209530
0.830000	1.270494
0.840000	1.333510
0.850000	1.398633
0.860000	1.465915
0.870000	1.535411
0.880000	1.607177
0.890000	1.681270
0.900000	1.757746
0.910000	1.836665
0.920000	1.918085
0.930000	2.002068
0.940000	2.088674
0.950000	2.177965
0.960000	2.270005
0.970000	2.364857
0.980000	2.462585
0.990000	2.563255
1.000000	2.666933
1.010000	2.773685
1.020000	2.883578
1.030000	2.996682
1.040000	3.113063
1.050000	3.232790
1.060000	3.355934
1.070000	3.482564
1.080000	3.612749
1.090000	3.746561
1.100000	3.884069
1.110000	4.025343
1.120000	4.170455
1.130000	4.319475
1.140000	4.472472
1.150000	4.629518
1.160000	4.790681
1.170000	4.956030
1.180000	5.125634
1.190000	5.299561
1.200000	5.477877
1.210000	5.660649
1.220000	5.847941
1.230000	6.039816
1.240000	6.236336
1.250000	6.437562
1.260000	6.643552
1.270000	6.854363
1.280000	7.070049
1.290000	7.290662
1.300000	7.516251
1.310000	7.746863
1.320000	7.982542
1.330000	8.223327
1.340000	8.469256
1.350000	8.720361
1.360000	8.976672
1.370000	9.238211
1.380000	9.505000
1.390000	9.777053
1.400000	10.054379
1.410000	10.336982
1.420000	10.624860
1.430000	10.918004
1.440000	11.216399
1.450000	11.520022
1.460000	11.828843
1.470000	12.142824
1.480000	12.461918
1.490000	12.786069
1.500000	13.115214
1.510000	13.449275
1.520000	13.788169
1.530000	14.131799
1.540000	14.480056
1.550000	14.832822
1.560000	15.189963
1.570000	15.551332
1.580000	15.916771
1.590000	16.286104
1.600000	16.659141
1.610000	17.035675
1.620000	17.415485
1.630000	17.798329
1.640000	18.183948
1.650000	18.572064
1.660000	18.962379
1.670000	19.354575
1.680000	19.748309
1.690000	20.143220
1.700000	20.538919
1.710000	20.934994
1.720000	21.331009
1.730000	21.726499
1.740000	22.120972
1.750000	22.513906
1.760000	22.904752
1.770000	23.292926
1.780000	23.677815
1.790000	24.058770
1.800000	24.435107
1.810000	24.806107
1.820000	25.171013
1.830000	25.529028
1.840000	25.879317
1.850000	26.221000
1.860000	26.553155
1.870000	26.874815
1.880000	27.184968
1.890000	27.482550
1.900000	27.766450
1.910000	28.035506
1.920000	28.288501
1.930000	28.524163
1.940000	28.741163
1.950000	28.938115
1.960000	29.113570
1.970000	29.266018
1.980000	29.393883
1.990000	29.495523
2.000000	29.569227
