0.000000	0.000000
0.100000	3.904476
0.200000	3.904463
0.300000	3.904448
0.400000	3.904432
0.500000	3.904414
0.600000	3.904396
0.700000	3.904377
0.800000	3.904357
0.900000	3.904336
1.000000	3.904315
1.100000	3.904294
1.200000	3.904272
1.300000	3.904250
1.400000	3.904228
1.500000	3.904205
1.600000	3.904183
1.700000	3.904161
1.800000	3.904138
1.900000	3.904116
2.000000	3.904093
2.100000	3.904071
2.200000	3.904048
2.300000	3.904026
2.400000	3.904003
2.500000	3.903981
2.600000	3.903958
2.700000	3.903935
2.800000	3.903913
2.900000	3.903890
3.000000	3.903868
3.100000	3.903845
3.200000	3.903823
3.300000	3.903800
3.400000	3.903778
3.500000	3.903755
3.600000	3.903732
3.700000	3.903710
3.800000	3.903687
3.900000	3.903665
4.000000	3.903642
4.100000	3.903620
4.200000	3.903597
4.300000	3.903574
4.400000	3.903552
4.500000	3.903529
4.600000	3.903507
4.700000	3.903484
4.800000	3.903462
4.900000	3.903439
5.000000	3.903416
5.100000	3.903394
5.200000	3.903371
5.300000	3.903349
5.400000	3.903326
5.500000	3.903304
5.600000	3.903281
5.700000	3.903258
5.800000	3.903236
5.900000	3.903213
6.000000	3.903191
6.100000	3.903168
6.200000	3.903146
6.300000	3.903123
6.400000	3.903100
6.500000	3.903078
6.600000	3.903055
6.700000	3.903033
6.800000	3.903010
6.900000	3.902988
7.000000	3.902965
7.100000	3.902942
7.200000	3.902920
7.300000	3.902897
7.400000	3.902875
7.500000	3.902852
7.600000	3.902830
7.700000	3.902807
7.800000	3.902784
7.900000	3.902762
8.000000	3.902739
8.100000	3.902717
8.200000	3.902694
8.300000	3.902672
8.400000	3.902649
8.500000	3.902626
8.600000	3.902604
8.700000	3.902581
8.800000	3.902559
8.900000	3.902536
9.000000	3.902514
9.100000	3.902491
9.200000	3.902468
9.300000	3.902446
9.400000	3.902423
9.500000	3.902401
9.600000	3.902378
9.700000	3.902356
9.800000	3.902333
9.900000	3.902310
10.000000	3.902288
