0.000000	1.500000
0.010000	1.050000
0.020000	0.732911
0.030000	0.509498
0.040000	0.351903
0.050000	0.240451
0.060000	0.161300
0.070000	0.104734
0.080000	0.063952
0.090000	0.034191
0.100000	0.012127
0.110000	-0.004566
0.120000	-0.017509
0.130000	-0.027834
0.140000	-0.036332
0.150000	-0.043553
0.160000	-0.049882
0.170000	-0.055587
0.180000	-0.060855
0.190000	-0.065816
0.200000	-0.070560
0.210000	-0.075151
0.220000	-0.079633
0.230000	-0.084037
0.240000	-0.088382
0.250000	-0.092686
0.260000	-0.096956
0.270000	-0.101201
0.280000	-0.105424
0.290000	-0.109630
0.300000	-0.113820
0.310000	-0.117996
0.320000	-0.122159
0.330000	-0.126308
0.340000	-0.130445
0.350000	-0.134568
0.360000	-0.138679
0.370000	-0.142777
0.380000	-0.146862
0.390000	-0.150934
0.400000	-0.154991
0.410000	-0.159034
0.420000	-0.163063
0.430000	-0.167078
0.440000	-0.171077
0.450000	-0.175060
0.460000	-0.179028
0.470000	-0.182980
0.480000	-0.186915
0.490000	-0.190833
0.500000	-0.194734
0.510000	-0.198617
0.520000	-0.202483
0.530000	-0.206330
0.540000	-0.210158
0.550000	-0.213968
0.560000	-0.217758
0.570000	-0.221529
0.580000	-0.225279
0.590000	-0.229009
0.600000	-0.232719
0.610000	-0.236407
0.620000	-0.240074
0.630000	-0.243720
0.640000	-0.247343
0.650000	-0.250944
0.660000	-0.254522
0.670000	-0.258077
0.680000	-0.261609
0.690000	-0.265117
0.700000	-0.268600
0.710000	-0.272060
0.720000	-0.275495
0.730000	-0.278905
0.740000	-0.282289
0.750000	-0.285648
0.760000	-0.288981
0.770000	-0.292287
0.780000	-0.295567
0.790000	-0.298820
0.800000	-0.302046
0.810000	-0.305244
0.820000	-0.308414
0.830000	-0.311557
0.840000	-0.314670
0.850000	-0.317755
0.860000	-0.320811
0.870000	-0.323838
0.880000	-0.326835
0.890000	-0.329802
0.900000	-0.332738
0.910000	-0.335645
0.920000	-0.338520
0.930000	-0.341364
0.940000	-0.344177
0.950000	-0.346959
0.960000	-0.349708
0.970000	-0.352425
0.980000	-0.355110
0.990000	-0.357762
1.000000	-0.360380
